component_id,repo,primary_category,categories,component_kind,capability,name,normalized_name,path,extension,lines,exports,imports,dependency_roots,framework,package_manager,confidence,reuse_score,extraction_status,ai_scaffold_recommended,process_relevance,automation_relevance,logic_relevance,description,evidence,file_hash
ac608b6c034274b76d49964e,mbarbine__Scripts,observability,"observability,ai",observability-module,observability,selectbox,selectbox,SORT/OpsClick_UI/src/js/components/selectbox.js,.js,187,Selectbox,"jquery,lodash","jquery,lodash",unknown,unknown,100,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","exports:Selectbox | imports:jquery, lodash | observability-score:55 | ai-score:45",3a13a1ab4cb55eae
62f0738aff547d67234c9c7e,mbarbine__Scripts,observability,observability,observability-module,observability,menu-factory,menu-factory,SORT/OpsClick_UI/src/js/factories/menu-factory.js,.js,94,MenuService,,,unknown,unknown,70,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",exports:MenuService | observability-score:55,fcbf107091683b62
79ae0aea6d5111322cd68a37,mbarbine__Scripts,observability,"observability,security",observability-module,observability,auth-actions,auth-actions,SORT/OpsClick_UI/src/js/actions/auth-actions.js,.js,66,,"../apis/auth-api,../constants/auth-constants,../dispatcher/app-dispatcher",,unknown,unknown,75,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","imports:../apis/auth-api, ../constants/auth-constants, ../dispatcher/app-dispatcher | observability-score:55 | security-score:55",d5235b4b4d7b4d4b
b657064798ec73c5720527f9,mbarbine__Scripts,observability,"observability,security,ai",observability-module,observability,grid-header-cell,grid-header-cell,SORT/OpsClick_UI/src/js/templates/grid-header-cell.js,.js,32,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | ai-score:45,cf5962c7bd8f3fe5
adad8221a4e87d86b7cc9963,mbarbine__Scripts,observability,"observability,ai",observability-module,observability,assets-list-content,assets-list-content,SORT/OpsClick_UI/src/js/templates/assets-list-content.js,.js,47,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,8b794b3daffa270f
1a93b9a6d45c081a51626efa,mbarbine__Scripts,observability,observability,observability-module,observability,dashboard-left-sidebar,dashboard-left-sidebar,SORT/OpsClick_UI/src/js/templates/dashboard-left-sidebar.js,.js,62,,,,unknown,unknown,55,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55,d0c2e55ea672d3c4
a59bff6ad5e8869e3101551e,mbarbine__Scripts,observability,"observability,automation",observability-module,observability,job-details-header,job-details-header,SORT/OpsClick_UI/src/js/templates/job-details-header.js,.js,10,,,,unknown,unknown,60,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,2432f05951f6a2f8
49c2cc9b3c7a5173bc22d67a,mbarbine__Scripts,observability,"observability,automation,ai",observability-module,observability,job-details,job-details,SORT/OpsClick_UI/src/js/templates/job-details.js,.js,64,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50 | ai-score:45,91a248f701af5476
0df7678fbb7fe0c73ed52e19,mbarbine__Scripts,observability,"observability,security,ai",observability-module,observability,config,config,SORT/OpsClick_UI/src/js/templates/config.js,.js,280,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | ai-score:45,c185161a5bc88872
2dab6b9e5745ca6f2fc6c781,mbarbine__Scripts,observability,"observability,ai",observability-module,observability,vote-for-feature,vote-for-feature,SORT/OpsClick_UI/src/js/templates/vote-for-feature.js,.js,47,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,7511d3a3d2f28228
c4efbab6f95cb9320869a49d,mbarbine__Scripts,observability,"observability,security",observability-module,observability,main-header,main-header,SORT/OpsClick_UI/src/js/templates/main-header.js,.js,64,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55,9bc925fe4f472d8c
577929bec251e0090b73e6dd,mbarbine__Scripts,observability,"observability,security,ai",observability-module,observability,aws-key-dialog,aws-key-dialog,SORT/OpsClick_UI/src/js/templates/aws-key-dialog.js,.js,109,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | ai-score:45,40a093c7a2af3fd2
03c6db2bb0995bbf5bd4e58b,mbarbine__Scripts,observability,"observability,ai",observability-module,observability,grid.-material,grid-material,SORT/OpsClick_UI/src/js/templates/grid.-material.js,.js,36,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,845a15b5eee7733e
402c90d45807c987fcc69892,mbarbine__Scripts,observability,"observability,security,ai",observability-module,observability,dashboard-toolbar,dashboard-toolbar,SORT/OpsClick_UI/src/js/templates/dashboard-toolbar.js,.js,36,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | ai-score:45,41888758d70692e6
be2d70f9ef96062456098b89,mbarbine__Scripts,observability,"observability,automation,ai",observability-module,observability,jobs-list-content,jobs-list-content,SORT/OpsClick_UI/src/js/templates/jobs-list-content.js,.js,52,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50 | ai-score:45,ec920f090791214d
c58e790da687d5473e83070f,mbarbine__Scripts,observability,"observability,security,ai",observability-module,observability,admin,admin,SORT/OpsClick_UI/src/js/templates/admin.js,.js,266,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | ai-score:45,240f55bcb351b91f
02a2e7d5079aff3066647f1b,mbarbine__Scripts,observability,"observability,security,ai",observability-module,observability,integration,integration,SORT/OpsClick_UI/src/js/templates/integration.js,.js,120,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | ai-score:45,d65ba5fbbe839e1f
e32e0a6e2e9d09ef17e043bc,mbarbine__Scripts,observability,observability,observability-module,observability,myapps,myapps,SORT/OpsClick_UI/src/js/templates/myapps.js,.js,28,,,,unknown,unknown,55,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55,e84ea2578d8e57bc
1af102fc18d996a95fd31524,mbarbine__Scripts,observability,"observability,security,ai",observability-module,observability,login-header,login-header,SORT/OpsClick_UI/src/js/templates/login-header.js,.js,40,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | ai-score:45,04a75adedf4bc8fc
0a7dc14679de7bec6ea53103,mbarbine__Scripts,observability,"observability,security",observability-module,observability,smbclient,smbclient,python/smbclient.py,.py,126,main,"__future__,argparse,getpass,impacket,impacket.examples,impacket.examples.smbclient,impacket.smbconnection,logging,re,sys,traceback","__future__,argparse,getpass,impacket,impacket.examples,impacket.examples.smbclient,impacket.smbconnection,logging,re,sys,traceback",python,unknown,90,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","exports:main | imports:__future__, argparse, getpass, impacket, impacket.examples, impacket.examples.smbclient, impacket.smbconnection, logging | observability-score:55 | security-score:55",5f8bc6abf5126628
5768a38c0f3f96d7224982f1,mbarbine__Scripts,observability,"observability,security,ai",observability-module,observability,wmiquery,wmiquery,python/wmiquery.py,.py,218,WMIQUERY,"__future__,argparse,cmd,getpass,impacket,impacket.dcerpc.v5.dcom,impacket.dcerpc.v5.dcomrt,impacket.dcerpc.v5.dtypes,impacket.dcerpc.v5.rpcrt,impacket.examples,logging,os,re,sys,traceback","__future__,argparse,cmd,getpass,impacket,impacket.dcerpc.v5.dcom,impacket.dcerpc.v5.dcomrt,impacket.dcerpc.v5.dtypes,impacket.dcerpc.v5.rpcrt,impacket.examples,logging,os,re,sys,traceback",python,unknown,90,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","exports:WMIQUERY | imports:__future__, argparse, cmd, getpass, impacket, impacket.dcerpc.v5.dcom, impacket.dcerpc.v5.dcomrt, impacket.dcerpc.v5.dtypes | observability-score:55 | security-score:55 | ai-score:45",45cf0aa02c49f0c2
396cf7e3541bd22755a6de1d,mbarbine__Scripts,observability,"observability,security",observability-module,observability,sambaPipe,samba-pipe,python/sambaPipe.py,.py,292,PIPEDREAM,"argparse,getpass,impacket,impacket.dcerpc.v5,impacket.examples,impacket.nt_errors,impacket.smb,impacket.smb3structs,impacket.smbconnection,logging,os,re,sys,traceback","argparse,getpass,impacket,impacket.dcerpc.v5,impacket.examples,impacket.nt_errors,impacket.smb,impacket.smb3structs,impacket.smbconnection,logging,os,re,sys,traceback",python,unknown,90,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","exports:PIPEDREAM | imports:argparse, getpass, impacket, impacket.dcerpc.v5, impacket.examples, impacket.nt_errors, impacket.smb, impacket.smb3structs | observability-score:55 | security-score:55",737653811cbee5f9
60318737a0342659e92e4b1e,mbarbine__Scripts,observability,"observability,security",observability-module,observability,smbserver,smbserver,python/smbserver.py,.py,102,,"argparse,getpass,impacket,impacket.examples,impacket.ntlm,logging,sys","argparse,getpass,impacket,impacket.examples,impacket.ntlm,logging,sys",python,unknown,75,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","imports:argparse, getpass, impacket, impacket.examples, impacket.ntlm, logging, sys | observability-score:55 | security-score:55",7c0b9a5c40be9284
